,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,rampRate,minRange,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,solarCapacity_MW,battSize_MW,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
248,sCO2,-0.0056022045186,1.05458279104,50.0415838063,50.5297367536,86.9396545524,43.393656644,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,256639.883551,552014.530464,37487.7716902,0.0,0.0,5840313.7323,0.0530492440533,46.4915087173,99362.6154834,0.000986396789052,-0.000896077710941,0.0,0.0,32.8038191654,0.0,0.0,4213.13204348,4173.03739598,4123.27489794,4119.45318333,4140.06674439,4260.50757497,4404.85938129,4346.66691363,4062.85536224,3818.41170811,3697.92338944,3650.14463628,3640.70935213,3670.3619209,3726.39123753,3808.53949944,4045.52732628,4259.04570234,4478.50315151,4633.85914715,4672.17009854,4602.33193967,4472.3946618,4342.44821505,247638.539,245281.864719,242356.935668,242132.303776,243343.923087,250423.167462,258907.845856,255487.421923,238805.609625,224437.754843,217355.719223,214547.390288,213992.805253,215735.71735,219028.996073,223857.488356,237787.106178,250337.241838,263236.463016,272367.943205,274619.775792,270514.844009,262877.419566,255239.456196,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
249,sCO2,-0.0056022045186,1.05458279104,50.0415838063,46.8946145885,89.6706568613,34.3553933109,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,249664.49296,582034.485108,44463.1623354,0.0,0.0,6157924.85245,0.0539393609489,42.8951375474,104766.207319,0.000925312781931,-0.000127105418066,0.0,0.0,20.3005523652,0.0,0.0,4539.72071066,4496.51805293,4442.89812346,4438.78016163,4460.99162073,4590.76864347,4746.31014513,4680.87830123,4306.09462239,3902.52339634,3695.86103828,3603.10467746,3584.67553531,3624.23015202,3706.51193338,3850.07107673,4231.21410303,4556.06735409,4824.35271818,4993.06124837,5034.34194351,4959.0901515,4819.08054693,4679.06106273,266834.695104,264295.338889,261143.67859,260901.633945,262207.174152,269835.179155,278977.562975,275131.624595,253102.672805,229381.652963,217234.498805,211782.486042,210699.26202,213024.194491,217860.534751,226298.622177,248701.362278,267795.514479,283564.731991,293481.044487,295907.432013,291484.298905,283254.845481,275024.811354,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
250,sCO2,-0.0056022045186,1.05458279104,50.0415838063,45.9217626633,35.684638592,40.442917854,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,254160.152715,602866.383694,39967.5025398,0.0,0.0,6378326.33948,0.0548109782908,42.1586208138,108515.949065,0.00085535402156,-0.000925549878438,0.0,0.0,28.358944608,0.0,0.0,4635.89463293,4591.77672748,4537.02086053,4532.81565973,4555.4976683,4688.02401551,4846.86066181,4781.23616203,4439.71485222,4123.77967207,3967.57319269,3902.15464218,3889.9927964,3926.11922478,3995.03915742,4100.49327168,4401.12731245,4670.57544806,4926.91149092,5098.83918384,5140.99440996,5064.14840975,4921.17270359,4778.1869085,272487.584536,269894.432093,266676.003914,266428.831555,267762.029614,275551.633801,284887.698899,281030.436635,260956.57298,242386.605169,233205.135437,229359.978413,228645.132144,230768.563323,234819.523808,241017.882302,258688.483143,274526.04578,289592.908744,299698.436473,302176.226985,297659.389862,289255.595577,280851.208288,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
251,sCO2,-0.0056022045186,1.05458279104,50.0415838063,46.3279710444,66.2160062591,37.9500024919,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,252223.774793,-2324635.18071,41903.8804679,0.0,0.0,-24594640.2119,-0.0505461923769,0.0,-418434.332528,0.000477147232083,-0.000419072167915,0.0,0.0,24.8880207428,0.0,0.0,4595.24663537,4551.51556022,4497.23979831,4493.07146914,4515.55459953,4646.91894221,4804.36289256,4325.05331991,-10490.9951656,-43926.194199,-62444.6721733,-72273.2949717,-74367.6326737,-73095.1555161,-67973.6689179,-54181.1776056,-23792.6879497,-1895.43515023,4793.5088145,5054.13204119,5095.91764598,5019.74543934,4878.02335877,4736.29127774,270098.385568,267527.970151,264337.761478,264092.756353,265414.264795,273135.568936,282389.774463,254217.022914,-616637.382512,-2581884.08125,-3670359.06441,-4248063.67112,-4371164.18715,-4296370.80756,-3995341.2064,-3184649.21704,-1398481.32504,-111409.466052,281751.795875,297070.649977,299526.714969,295049.481935,286719.372977,278388.676214,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
252,sCO2,-0.0056022045186,1.05458279104,50.0415838063,50.6252085657,69.7629700231,25.9271873575,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,244728.272419,530018.559075,49399.3828276,0.0,0.0,5607596.35501,0.0519340470956,46.1735288754,95403.3406334,0.000986875792393,-0.000964217707605,0.0,0.0,11.4524627114,0.0,0.0,4205.18668658,4165.16765177,4115.4989986,4111.68449119,4132.25917806,4252.47287467,4396.55245439,4335.52601528,3963.36183142,3486.07761151,3207.82163595,3079.01324977,3047.44529747,3088.23488533,3191.08742943,3399.10288162,3863.2798997,4214.3721349,4468.84403577,4625.12035985,4663.35906234,4593.65260812,4463.96037314,4334.25898657,247171.528578,244819.298643,241899.885584,241675.677315,242885.011688,249950.905634,258419.583152,254832.584676,232957.60098,204903.895165,188548.627268,180977.55657,179122.062485,181519.583815,187565.027797,199791.713819,227075.007438,247711.428818,262668.721658,271854.296707,274101.882664,270004.692188,262381.670821,254758.111544,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
253,sCO2,-0.0056022045186,1.05458279104,50.0415838063,50.4431734706,91.3992316658,49.906796305,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,262989.872562,563304.841502,31164.4387848,26.6562576746,0.0,5959765.2231,0.0536280791265,46.6869540585,101394.87147,0.000802523489831,-0.000932451557571,0.0,0.0,44.1382837716,0.0101358494968,0.869978307778,4221.22665512,4181.46789298,4131.94173706,4127.9563223,4148.25355353,4268.05741564,4412.70600208,4365.72144788,4161.93749439,4004.58485249,3929.75997806,3903.1768516,3894.8347026,3916.12651541,3958.24127656,4014.48202004,4174.51796566,4322.83204557,4493.97334281,4641.81778686,4680.18780152,4610.31210889,4480.41367757,4350.34202382,248114.322284,245777.390599,242866.353212,242632.099389,243825.125535,250866.930319,259369.052789,256607.405103,244629.43717,235380.598552,230982.558711,229420.06161,228929.728631,230181.214073,232656.626144,235962.332067,245368.889315,254086.461345,264145.766483,272835.734361,275091.038556,270983.900623,263348.759493,255703.436733,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
254,sCO2,-0.0056022045186,1.05458279104,50.0415838063,50.3996096751,37.9621680275,43.6739047772,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,256886.911324,553848.067241,37240.7439105,0.0,0.0,5859712.55141,0.0531219167208,46.3821987506,99692.6521034,0.000880504901957,-0.000986309118044,0.0,0.0,33.2466121778,0.0,0.0,4224.00995638,4183.81178825,4133.92080809,4130.08922618,4150.75600952,4271.50780706,4416.23231624,4358.09136795,4076.40634764,3835.33281828,3716.53300647,3669.7133898,3660.35376708,3689.73397457,3745.26562878,3826.43694387,4060.6491751,4271.73406591,4490.20045636,4645.82333808,4684.23320477,4614.2147303,4483.94196653,4353.66001021,248277.918547,245915.159554,242982.678609,242757.466739,243972.214337,251069.73666,259576.321699,256158.925961,239602.106434,225432.340096,218449.551158,215697.598134,215147.460309,216874.363616,220138.390847,224909.460368,238675.934848,251083.035652,263924.004602,273071.17176,275328.818369,271213.288036,263556.144477,255898.4606,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
255,sCO2,-0.0056022045186,1.05458279104,50.0415838063,53.0242047835,85.4476768073,15.5740223403,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,240710.018182,497847.301904,53417.637092,0.0,0.0,5267224.45414,0.0506675292144,48.3501702754,89612.5143427,0.00067813499134,-0.000571861508668,0.0,0.0,4.24981160634,0.0,0.0,4014.92967098,3976.72123406,3929.29976048,3925.65783442,3945.30165215,4060.07647034,4197.63739752,4139.36414432,3775.99403006,3243.26789561,2871.16819658,2672.45202416,2618.47587856,2663.42798773,2823.45032442,3142.09191069,3668.97359908,4023.35128055,4266.65826072,4415.86410988,4452.3727628,4385.82006677,4261.99555168,4138.16229906,235988.643994,233742.83698,230955.508144,230741.443823,231896.063777,238642.272534,246727.798143,243302.625816,221944.537989,190632.079642,168760.886221,157080.791198,153908.193306,156550.37839,165956.135736,184685.180084,215654.114879,236483.64749,250784.691103,259554.679348,261700.576836,257788.757258,250510.627427,243231.984022,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
256,sCO2,-0.0056022045186,1.05458279104,50.0415838063,55.6985123437,40.4121923911,26.3735397288,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,244953.123155,482141.205141,49174.5321114,0.0,0.0,5101053.95039,0.0502179772542,50.8052662877,86785.4169254,0.00074840459618,-0.000740600403816,0.0,0.0,11.8555037219,0.0,0.0,3822.15689625,3785.78299867,3740.63841903,3737.17135636,3755.87199611,3865.13601785,3996.09209668,3940.63052117,3603.08553151,3173.60887457,2925.25434499,2810.4913212,2782.51299061,2819.55586664,2911.48646701,3095.96381235,3513.08419156,3830.58459295,4061.79899316,4203.84087485,4238.59660184,4175.23936598,4057.36015936,3939.47263472,224657.88868,222519.911811,219866.413741,219662.627501,220761.809549,227184.105938,234881.413238,231621.505077,211781.360685,186537.677183,171939.949834,165194.434324,163549.930226,165727.228161,171130.704561,181973.87297,206491.281926,225153.249963,238743.518598,247092.424755,249135.289152,245411.291623,238482.613811,231553.447085,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
257,sCO2,-0.0056022045186,1.05458279104,50.0415838063,49.0137208179,91.4406553181,38.2059396051,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,252416.223528,561792.305737,41711.4317576,0.0,0.0,5943762.59469,0.0532860785738,44.9305234249,101122.615033,0.00079816239483,-0.000964951905175,0.0,0.0,25.2329817195,0.0,0.0,4343.44607005,4302.11127748,4250.80960349,4246.86968157,4268.12082914,4392.28694756,4541.10361872,4479.04705968,4142.45303617,3812.7323514,3648.45808135,3577.77136963,3564.46244485,3599.91952167,3669.58393103,3781.05126847,4092.58324302,4367.91903752,4615.84290482,4777.18644802,4816.68237399,4744.68409015,4610.72779515,4476.76204767,255298.107895,252868.540643,249853.14225,249621.562394,250870.657624,258168.86614,266915.979367,263268.43273,243484.184015,224103.934877,214448.258337,210293.450504,209511.181481,211595.269663,215689.988835,222241.791224,240552.948395,256736.574539,271308.988517,280792.403445,283113.886204,278881.987077,271008.333737,263134.124802,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
258,sCO2,-0.0056022045186,1.05458279104,50.0415838063,56.2150847241,35.3371098841,50.0974979143,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,263202.671868,505774.943089,30960.12446,35.1412044304,0.0,5351098.89788,0.0515644719822,52.0394842536,91039.4897561,0.000788817137661,-0.000983569962333,0.0,0.0,44.5045136565,0.0133513859039,1.12944552238,3788.02502674,3752.39585195,3708.0990436,3704.54853792,3722.68260311,3829.91736183,3959.68280297,3918.05306697,3737.71831407,3598.64714925,3532.63527633,3509.18570591,3501.73041681,3520.63562668,3558.07776639,3607.93266526,3749.54170702,3881.00223227,4032.94257931,4165.21815381,4199.64723537,4136.97995459,4020.45037151,3903.74030639,222651.693238,220557.48952,217953.821562,217745.130729,218811.010783,225114.031601,232741.355864,230294.452492,219694.77646,211520.482439,207640.451242,206262.137603,205823.932277,206935.138501,209135.904269,212066.264436,220389.729224,228116.686763,237047.402717,244822.267041,246845.931946,243162.488442,236313.138503,229453.180231,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
259,sCO2,-0.0056022045186,1.05458279104,50.0415838063,52.0348239216,101.78107243,30.0682509327,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,246967.516397,519804.758251,47160.1388326,0.0,0.0,5499534.3423,0.0516275541179,47.5115920885,93564.8564852,0.000919774063853,-0.000945348336138,0.0,0.0,15.4662687509,0.0,0.0,4091.2688277,4052.33390238,4004.01076536,4000.29959237,4020.31691414,4137.27404026,4277.45052638,4218.21523381,3865.2675526,3447.05544298,3220.56749346,3116.34670678,3092.65744551,3130.9357477,3217.3833611,3378.73527264,3779.40614515,4101.60360658,4347.78373996,4499.82656252,4537.02938446,4469.21126733,4343.032375,4216.844579,240475.689984,238187.181596,235346.854986,235128.720485,236305.294176,243179.774144,251419.036495,247937.317632,227191.837258,202610.258815,189297.800449,183171.93421,181779.532075,184029.445615,189110.644225,198594.551025,222145.094531,241083.14532,255553.066493,264489.805731,266676.504931,262690.306713,255273.791819,247856.753588,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
260,sCO2,-0.0056022045186,1.05458279104,50.0415838063,50.1154226265,41.6442724934,55.1707164621,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,271074.630931,580040.799042,25108.4370037,2055.41241686,0.0,6136831.65387,0.0544499824511,46.7337179348,104407.343828,0.000952835078273,-0.000914226531727,0.0,0.0,54.9935619721,0.758245952344,17.9337633621,4317.10829121,4296.63673623,4255.53239952,4252.99438785,4261.10972225,4336.98188686,4455.23099777,4431.82511423,4306.89321671,4208.63183887,4163.36501817,4147.38895323,4140.2774802,4154.12624407,4186.32273539,4225.80171199,4328.15988756,4427.57958079,4545.57404276,4675.05286186,4714.25730859,4646.39670511,4521.5926128,4408.50409358,253750.031783,252546.759274,250130.737705,249981.559019,250458.560341,254918.157572,261868.577535,260492.831714,253149.612404,247374.026974,244713.343846,243774.306251,243356.30967,244170.309235,246062.747447,248383.23396,254399.620057,260243.288693,267178.740958,274789.218214,277093.568471,273104.873,265769.165797,259122.073945,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
261,sCO2,-0.0056022045186,1.05458279104,50.0415838063,54.8981391266,97.8963914444,15.4284609955,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,240669.306536,480763.329392,53458.3486884,0.0,0.0,5086476.02496,0.050051898147,50.0598302371,86537.3992905,0.000460022471842,-0.000944112228154,0.0,0.0,4.17683677564,0.0,0.0,3877.88104392,3840.97684251,3795.17408915,3791.65647933,3810.62976022,3921.4867685,4054.3520876,3998.06797741,3647.07164827,3131.87841693,2771.15421386,2578.01271802,2525.41053875,2569.10138607,2724.79183873,3034.00235836,3543.66545118,3886.01518394,4121.01694078,4265.12968534,4300.39212446,4236.11118817,4116.51339215,3996.90715685,227933.230248,225764.083298,223071.89924,222865.141952,223980.34924,230496.277837,238305.806038,234997.551117,214366.766882,184084.853617,162882.28657,151529.858648,148438.019444,151006.070359,160157.209187,178331.916397,208288.780408,228411.336922,242224.217964,250694.844838,252767.492649,248989.20206,241959.509383,234929.320664,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
262,sCO2,-0.0056022045186,1.05458279104,50.0415838063,53.7078534503,73.7139095666,38.7029124372,962.0,0.0,8.0,0.0,32.635,0.0,294127.655274,55788.5451592,252793.890816,-2516738.76867,41333.7644764,0.0,0.0,-26627096.1726,-0.057440800878,0.0,-453012.978361,0.00080900247174,-0.000641462628259,0.0,0.0,25.9099437734,0.0,0.0,3963.82352652,3926.1014458,3879.28360139,3875.6880335,3895.08180456,4008.3956511,4144.20556165,3600.39428863,-12503.3718519,-46760.1218365,-65398.1506453,-75126.9145239,-77099.9087804,-75666.9171084,-70414.9646832,-57062.238168,-26232.3199567,-3443.25101779,4023.62857186,4359.6544605,4395.69839383,4329.9928488,4207.74449919,4085.48752327,232984.738392,230767.518314,228015.669459,227804.329969,228944.252735,235604.588826,243587.193568,211623.17541,-734920.412183,-2748456.05017,-3843957.96571,-4415793.08702,-4531761.30498,-4447533.23893,-4138835.14638,-3353991.55454,-1541877.47301,-202386.643157,236499.946057,256250.801067,258369.38337,254507.357446,247321.871119,240135.877757,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
